site,MeanTemp,Precip,PrecipSeasonality,MeanDiurnalRange,Isothermality,TempSeasonality,TempAnnualRange,NDVImax,NDVIsum,EVImax,NDWImin,SWIRaug,BulkDens,pH,CStock,CDensity,Sand,Silt,Clay,Permafrost,abcflux_name,Site_ID,Latitude,Longitude,Country,Contact,Contact_Email,Ecosystem,GHG,Start_CO2,End_CO2,Start_CH4,End_CH4,Start_N2O,End_N2O,Season_Activity,Terrestrial,Aquatic,active,Ext_Type,State,Population,x,y,pc1,pc2,pc3,pc4,active.2022,active.2024,methane.2022,methane.2024,Season_Activity.2022,Season_Activity.2024,annualmethane2022,annualmethane2024
Montmorency Forest juvenile,-0.112500071525574,1608,13.2093000411987,10.6750001907349,24.8834495544434,1148.66552734375,42.9000015258789,0.0439499989151955,0.570854783058167,6.56190013885498,0.831129968166351,0.494590014219284,1.23712503910065,4.86250019073486,430,316.674987792969,61.75,28.25,10.5749998092651,0,,,47.28945,-71.16792,Canada,Daniel Nadeu,NA,forest,CO2,2015,2024,NA,NA,NA,NA,Summer,TRUE,FALSE,active,NA,NA,NA,-4599336.04031079,-1568615.86877226,-5.4302119079371,-2.24574807213924,-0.00499881951582998,-2.08838612048465,active,active,nonmethane,nonmethane,Summer,Summer,no,no
Montmorency Forest sapling,0.25833338499069203,1588,12.9404230117798,10.716667175293,24.9805736541748,1144.01171875,42.9000015258789,0.0438599996268749,0.586511373519897,7.05057001113892,0.835330009460449,0.494619995355606,1.24447500705719,4.9850001335144,374,253.774993896484,60.2750015258789,29.6000003814697,10.3249998092651,0,,,47.284458,-71.151867,Canada,Daniel Nadeu,NA,forest,CO2,2015,2024,NA,NA,NA,NA,Summer,TRUE,FALSE,active,NA,NA,NA,-4599485.27951093,-1570105.47245538,-5.57955516395598,-2.01233610379675,-0.235794659305048,-1.83452515375869,active,active,nonmethane,nonmethane,Summer,Summer,no,no
Mukhomornoye,-9.54166698455811,290,52.0799522399902,10.6333332061768,21.0144920349121,1546.80590820312,50.5999984741211,0.0870100036263466,0.185791060328484,2.61769008636475,0.62432998418808,0.374680012464523,1.16187500953674,5.9524998664856,902,344.075012207031,40.5999984741211,43.25,16.7000007629395,0.929746568202972,NA,NA,66.417069,173.333337,Russia,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Populated_Place,Chukchi Autonomous Okrug,100,301572.034296282,2580115.07921827,1.57402349828677,0.84985556441521,0.702932027693658,0.289622656420799,NA,NA,NA,NA,NA,extension,NA,NA
Mukhrino,-1.19583332538605,543,42.9288330078125,9.07499980926514,19.1455688476562,1358.68493652344,47.4000015258789,0.0603299997746944,0.60673725605011,4.34892988204956,0.703299999237061,0.478450000286102,0.50932502746582,5.15999984741211,1238,673.075012207031,36.875,40.2000007629395,22.8999996185303,0.142066657543182,Mukhrino,,60.8913,68.6763,Russia,"Ivan Mammarella, Pavel Alekseychik","ivan.mammarella@helsinki.fi, pavel.alekseychik@helsinki.fi",wetland,CO2,2015,2024,NA,NA,NA,NA,Summer,TRUE,FALSE,active,NA,NA,NA,3008702.9752695,-1174478.21246321,-1.02855486332309,0.0793733820343255,5.3885929906209,-0.206920909695152,active,active,nonmethane,nonmethane,Summer,Summer,no,no
Murmansk,0.0291667003184557,507,36.4799385070801,6.24166679382324,20.1344089508057,854.018493652344,31,0.0887600034475327,0.0740252211689949,2.53222990036011,0.515890002250671,0.291249990463257,1.26694989204407,5.83249998092651,360,325.75,51.875,37.9500007629395,10.5749998092651,0.160529896616936,NA,NA,68.969988,33.100036,Russia,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Populated_Place,Murmansk,319263,1261457.66529597,-1935069.4934494,-0.247174244535542,-3.2289574367406,-0.683769553680468,1.60780275088581,NA,NA,NA,NA,NA,extension,NA,NA
NEON Barrow Environmental Observatory (BARR),-11.9875001907349,109,84.3063583374023,6.09166669845581,15.2291669845581,1309.88391113281,40,0.0979800000786781,0.288321226835251,2.31783008575439,0.644580006599426,0.364300012588501,0.550374984741211,6.19999980926514,793,623.75,49.0750007629395,31.9249992370605,19.0249996185303,1,NEON Barrow Environmental Observatory (BARR),US-xBA,71.2824,-156.6194,USA,National Ecological Observatory Network,neon-ameriflux@battelleecology.org,wetland,CO2,2017,2024,NA,NA,NA,NA,Summer,TRUE,FALSE,active,NA,NA,NA,-814017.674906069,1882832.69169166,3.0490308309418,-1.08386500723438,2.69616179215413,-0.130286459971766,active,active,nonmethane,nonmethane,Summer,Summer,no,no
NEON Caribou Creek - Poker Flats Watershed (BONA),-2.94166660308838,327,49.1681060791016,11.6666660308838,24.8226947784424,1359.61535644531,47,0.0532400012016296,0.332487732172012,4.73435020446777,0.830219984054565,0.504599988460541,1.10304999351501,5.92500019073486,747,284.225006103516,32.0750007629395,59.375,8.92500019073486,0.253827691078186,NEON Caribou Creek - Poker Flats Watershed (BO),US-xBN,65.154,-147.5026,USA,National Ecological Observatory Network,neon-ameriflux@battelleecology.org,forest,CO2,2017,2024,NA,NA,NA,NA,Summer,TRUE,FALSE,active,NA,NA,NA,-1472624.87964488,2311789.52861497,-1.36468567615576,2.00075653135207,1.7611885996619,1.43349404859788,active,active,nonmethane,nonmethane,Summer,Summer,no,no
NEON Delta Junction (DEJU),-3.09166669845581,287,91.7660980224609,10.716667175293,24.0823974609375,1301.06750488281,44.5,0.0588300004601479,0.373225003480911,4.44922018051147,0.676069974899292,0.347849994897842,1.25824999809265,6.17000007629395,496,258.899993896484,47.4249992370605,46.0999984741211,7.125,0.125752225518227,NEON Delta Junction (DEJU),US-xDJ,63.881100000000004,-145.7514,USA,National Ecological Observatory Network,neon-ameriflux@battelleecology.org,forest,CO2,2017,2024,NA,NA,NA,NA,Summer,TRUE,FALSE,active,NA,NA,NA,-1624244.37834138,2385647.68625073,-0.666982222298363,0.751263075335058,-0.760478756310978,0.272413366290709,active,active,nonmethane,nonmethane,Summer,Summer,no,no
NEON Healy (HEAL),-3.3708336353302,416,63.9834861755371,11.3583335876465,26.4763011932373,1212.11206054688,42.9000015258789,0.0735300034284592,0.330061256885529,3.76174998283386,0.765609979629517,0.502780020236969,1.14637494087219,5.38000011444092,509,402.424987792969,32.9000015258789,52.5999984741211,14.5249996185303,0.491994559764862,NEON Healy (HEAL),US-xHE,63.8757,-149.2133,USA,National Ecological Observatory Network,neon-ameriflux@battelleecology.org,shrubland,CO2,2017,2024,NA,NA,NA,NA,Summer,TRUE,FALSE,active,NA,NA,NA,-1477539.40712243,2479904.06769804,-1.13162666138488,1.36775515117786,1.31383457434397,1.30220965973609,active,active,nonmethane,nonmethane,Summer,Summer,no,no
NEON Toolik (TOOL),-10.0166664123535,238,64.814811706543,10.3666667938232,22.9351024627686,1383.92944335938,45.2000007629395,0.100840002298355,0.339994072914124,2.83042001724243,0.68775999546051,0.450960010290146,0.885825037956238,5.40000009536743,757,576.5,42.2999992370605,36.6749992370605,20.8999996185303,1,,US-xTL,68.6611,-149.3705,USA,National Ecological Observatory Network,neon-ameriflux@battelleecology.org,"tundra, wetland",CO2,2017,2024,NA,NA,NA,NA,Summer,TRUE,FALSE,active,NA,NA,NA,-1194546.18119155,2017495.80989605,1.13981393503602,0.39643543331647,2.06183672465584,-0.231996295128487,active,active,nonmethane,nonmethane,Summer,Summer,no,no
NGEE Arctic Barrow,-11.9791669845581,109,84.3063583374023,6.09166669845581,15.1911897659302,1312.13818359375,40.0999984741211,0.0996700003743172,0.280590623617172,2.30155992507935,0.633840024471283,0.346029996871948,0.573424994945526,6.09999990463257,828,614.099975585938,49.4249992370605,32.5499992370605,19,1,NGEE Arctic Barrow,US-NGB,71.28,-156.6092,USA,Sigrid Dengel,sdengel@lbl.gov,tundra,"CO2,CH4",2012,2024,2012,2019,NA,NA,Summer,TRUE,FALSE,active,NA,NA,NA,-814459.075525371,1882933.32694661,3.083994795384,-1.12886324148238,2.65512438347586,-0.191818523989166,active,active,methane,methane,Summer,Summer,no,no
Nadym,-5.90416669845581,489,38.8521614074707,8.54166603088379,17.6480712890625,1402.37536621094,48.4000015258789,0.104860000312328,0.12408385425806,2.25688004493713,0.537329971790314,0.314869999885559,0.411100000143051,6.06750011444092,1231,730.474975585938,38.5999984741211,36.7750015258789,23.8999996185303,0.48047548532486,NA,NA,65.52981,72.514788,Russia,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Populated_Place,Yamal-Nenets,46339,2573602.1395097,-810723.417373895,2.37498359785597,-1.02791961097368,4.36928671196512,0.868433957119173,NA,NA,NA,NA,NA,extension,NA,NA
Nain,-2.64583325386047,916,16.6635131835938,8.20833301544189,21.7727680206299,1057.34326171875,37.7000007629395,0.0587400011718273,0.271763980388641,3.48600006103516,0.713490009307861,0.367900013923645,1.21449995040894,5.47749996185303,800,293.649993896484,46.7000007629395,37.5999984741211,16.7000007629395,0.0936952084302902,NA,NA,56.547352,-61.686045,Canada,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Populated_Place,Newfoundland and Labrador,1151,-3290299.8889202,-1772677.81948265,-1.9862014401158,-1.87949586319661,0.758694029414531,0.7154772386413,NA,NA,NA,NA,NA,extension,NA,NA
Nalaikh grassland,-2.23333334922791,267,122.645797729492,14.5500001907349,26.7955799102783,1521.41137695312,54.2999992370605,0.182779997587204,-0.0993338748812675,2.86448001861572,0.520210027694702,0.324950009584427,1.41980004310608,7.8274998664856,253,169.449996948242,52.75,29.6749992370605,18.4249992370605,0.767844140529633,Nalaikh grassland,,47.693592,107.489342,Mongolia,NA,NA,NA,CO2,2015,2020,NA,NA,NA,NA,All year,TRUE,FALSE,inactive,NA,NA,NA,4586845.88067299,1445288.95111515,2.71622600112866,1.56656470328823,-4.99790341402497,1.63863814811229,inactive,inactive,nonmethane,nonmethane,All year,All year,no,no
Namsos,5.22916650772095,1308,24.0304088592529,4.85833311080933,21.8843841552734,647.342346191406,22.2000007629395,0.0460899993777275,0.423965334892273,6.65310001373291,0.795490026473999,0.478760004043579,1.24232494831085,5.41750001907349,314,311.700012207031,59.5,32.1749992370605,9,0,NA,NA,64.483311,11.500011,Kingdom of Norway,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Populated_Place,Nord-Trøndelag,9035,561689.743194753,-2760790.57750851,-4.91221580220793,-4.08573129864896,0.103822103362425,0.595950947537414,NA,NA,NA,NA,NA,extension,NA,NA
Narsarsuaq,0.712500035762787,678,22.1168766021729,6.89166688919067,27.6773777008057,650.19970703125,24.8999996185303,0.099200002849102,0.0250840596854687,3.06504988670349,0.709460020065308,0.337839990854263,0.997174978256226,6.22749996185303,508,392.049987792969,61.9749984741211,26.5750007629395,11.6750001907349,0.109420463442802,NA,NA,61.166588,-45.416618,Denmark,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Populated_Place,Kommune Kujalleq,145,-2277698.52609941,-2244813.15487248,-1.49990652007299,-4.43443148897317,-0.442799562137773,1.52885647936548,NA,NA,NA,NA,NA,extension,NA,NA
Naryan Mar,-3.51250004768372,449,32.822265625,8.14166641235352,19.8094081878662,1106.76049804688,41.0999984741211,0.105290003120899,0.118476264178753,2.94911003112793,0.668479979038239,0.43682998418808,0.993250012397766,5.89750003814697,923,500.924987792969,43.4000015258789,41.2000007629395,16.0249996185303,0.287444770336151,NA,NA,67.647407,53.057423,Russia,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Populated_Place,Nenets,21658,1965085.87448784,-1477712.96020279,0.315005817611537,-1.28131907992196,1.97371420396228,1.42395072152037,NA,NA,NA,NA,NA,extension,NA,NA
Natara,-12.0208330154419,290,55.8565902709961,8.60833358764648,14.0659046173096,1984.19604492188,61.1999969482422,0.0513000003993511,0.202092036604881,3.29655003547668,0.795719981193542,0.368779987096786,1.19365000724792,5.86499977111816,220,362.25,41.3250007629395,42.5499992370605,17.0249996185303,1,NA,NA,68.410616,123.9255,Russia,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Populated_Place,Sakha (Yakutia),10,1968840.72936648,1324278.36347435,1.87993161938665,1.9294464256868,0.237828143525377,-0.815456998556151,NA,NA,NA,NA,NA,extension,NA,NA
Natashquan,1.48749995231628,1120,11.7379102706909,8.84166717529297,22.9058723449707,1048.4580078125,38.5999984741211,0.068850003182888,0.337320625782013,5.16727018356323,0.720130026340485,0.366779983043671,1.30194997787476,5.51999998092651,401,207.25,59.1749992370605,28.375,12.4750003814697,0,NA,NA,50.191341,-61.810656,Canada,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Populated_Place,Québec,722,-3967239.33731418,-2126265.19520472,-3.42535602391834,-2.80257270498884,-1.05606841554815,-0.322334242467188,NA,NA,NA,NA,NA,extension,NA,NA
Naujaat,-11.9291667938232,294,35.294116973877,6.69166660308838,14.087718963623,1479.94079589844,47.5,0.099370002746582,-0.161651372909546,0.0329200029373169,0.188539996743202,0.0590099990367889,0.934374988079071,6.68249988555908,463,250.274993896484,47.5750007629395,36.125,16.2250003814697,1,NA,NA,66.529467,-86.282935,Canada,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Populated_Place,Nunavut,1000,-2579520.6846531,-167581.633225525,4.94673962691068,-2.37658016130809,-0.858336976624452,1.01066594865184,NA,NA,NA,NA,NA,extension,NA,NA
Nefteyugansk,-2.09166669845581,548,41.7052993774414,10.0166664123535,20.4005432128906,1392.98046875,49.0999984741211,0.0685499981045723,0.0777793750166893,3.43108987808228,0.730970025062561,0.455000013113022,0.389674991369247,5.68499994277954,1150,680.775024414062,36.4000015258789,41.25,22.3500003814697,0.180663198232651,NA,NA,61.077653,72.702684,Russia,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Populated_Place,Khanty-Mansiy,112632,3063167.54490233,-953913.036172538,0.358423965584599,0.115856917309773,4.61658608910154,0.927535742275639,NA,NA,NA,NA,NA,extension,NA,NA
Nelegel,-10.408332824707,254,71.790641784668,11.5833330154419,17.2371025085449,2185.908203125,67.1999969482422,0.0909100025892258,0.0936979651451111,3.43913006782532,0.728399991989136,0.423680007457733,1.20267510414124,6.92999982833862,510,244.350006103516,32.3250007629395,44.2249984741211,24.0499992370605,1,Nelegel,,62.31583333,129.4997222,Russia,NA,NA,NA,CO2,2000,2006,NA,NA,NA,NA,Summer,TRUE,FALSE,inactive,NA,NA,NA,2365430.59471607,1949891.24514665,2.78741851328375,3.94002902608386,-0.530602334516853,0.797385218346652,inactive,inactive,nonmethane,nonmethane,Summer,Summer,no,no
Neleger,-9.39583396911621,252,60.8294792175293,11.1416673660278,16.2889862060547,2222.3017578125,68.4000015258789,0.176109999418259,-0.026320056989789,1.87797999382019,0.432720005512238,0.262679994106293,1.32632493972778,6.92999982833862,575,374.600006103516,28.9500007629395,47.3250007629395,23.8500003814697,0.986630856990814,Nelegel,RU-NEL,62.0833,129.75,Russia,Takashi Machimura,mach@see.eng.osaka-u.ac.jp,forest,CO2,2000,2006,NA,NA,NA,NA,Summer,TRUE,FALSE,inactive,NA,NA,NA,2377459.16481917,1977311.91538016,4.9082139538644904,2.67475893861102,-0.757761198787313,1.63284544904113,inactive,inactive,nonmethane,nonmethane,Summer,Summer,no,no
Neleger Burnt Forest,-10.4541664123535,256,71.2421035766602,11.5916662216187,17.2495040893555,2186.494140625,67.1999969482422,0.0981599986553192,0.0572935082018375,3.21827006340027,0.710290014743805,0.41279000043869,1.16244995594025,6.75250005722046,485,294.850006103516,33.75,42.7750015258789,23.7749996185303,1,Neleger Burnt Forest,,62.325937,129.487342,Russia,NA,NA,NA,CO2,1999,2000,NA,NA,NA,NA,Summer,TRUE,FALSE,inactive,NA,NA,NA,2364955.20455901,1948641.27330192,2.96365506898519,3.61105755246864,-0.425911534000216,0.569290030744646,inactive,inactive,nonmethane,nonmethane,Summer,Summer,no,no
Neleger Cutover,-10.4083337783813,253,71.4803924560547,11.5833330154419,17.2371025085449,2186.50708007812,67.1999969482422,0.0909100025892258,0.0936979651451111,3.43913006782532,0.728399991989136,0.423680007457733,1.16632497310638,6.94250011444092,441,259.975006103516,33.2999992370605,44.9749984741211,22.4750003814697,1,Neleger Cutover,,62.314844,129.500075,Russia,NA,NA,NA,CO2,2001,2006,NA,NA,NA,NA,Summer,TRUE,FALSE,inactive,NA,NA,NA,2365506.37298709,1949978.17470841,2.80447950362161,3.82583560767484,-0.478723710304245,0.702529777350218,inactive,inactive,nonmethane,nonmethane,Summer,Summer,no,no
Neleger larch forest,-10.408332824707,254,71.790641784668,11.5833330154419,17.2371025085449,2185.908203125,67.1999969482422,0.0909100025892258,0.0936979651451111,3.43913006782532,0.728399991989136,0.423680007457733,1.20267510414124,6.92999982833862,510,244.350006103516,32.3250007629395,44.2249984741211,24.0499992370605,1,Neleger larch forest,,62.315615,129.499964,Russia,NA,NA,NA,CO2,2000,2006,NA,NA,NA,NA,Summer,TRUE,FALSE,inactive,NA,NA,NA,2365441.73851767,1949917.19738916,2.78741851328375,3.94002902608386,-0.530602334516853,0.797385218346652,inactive,inactive,nonmethane,nonmethane,Summer,Summer,no,no
Nerchinsk,-2.74583339691162,341,114.672393798828,13.9583330154419,22.95778465271,1757.00610351562,60.7999992370605,0.114009998738766,-0.0500362738966942,3.54905009269714,0.627990007400513,0.370220005512238,1.4302750825882,7.62750005722046,213,178.399993896484,49.75,32.3250007629395,18.625,0.571017146110535,NA,NA,52.008956,116.548586,Russia,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Populated_Place,Chita,15360,3828615.00787406,1912932.40768523,1.89213824748695,2.61121992302182,-4.17662088333449,0.955324043866239,NA,NA,NA,NA,NA,extension,NA,NA
Neryungri,-7.10416650772095,552,79.609733581543,10.1416664123535,18.1101188659668,1715.37890625,56,0.0713599994778633,0.206406146287918,3.91187000274658,0.721560001373291,0.369619995355606,1.39065003395081,5.71500015258789,351,200.774993896484,48.0999984741211,34.4749984741211,17.7999992370605,0.855377495288849,NA,NA,56.674046,124.710362,Russia,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Populated_Place,Sakha (Yakutia),66320,3060034.4899938,2119687.1887795,0.512905193825252,1.29575134433028,-1.73596199397888,-0.917774002754193,NA,NA,NA,NA,NA,extension,NA,NA
Nevyansk,1.45833337306976,532,53.1441078186035,9.55000019073486,22.6840858459473,1183.74951171875,42.0999984741211,0.121950000524521,0.00482255220413208,2.92563009262085,0.496069997549057,0.315580010414124,1.28944993019104,6.34000015258789,214,85.6500015258789,32.4500007629395,44.7999992370605,23.6749992370605,0,NA,NA,57.490249,60.214764,Russia,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Populated_Place,Sverdlovsk,28170,3147290.68643453,-1801393.53554388,0.165887923797914,0.089143228975443,-1.7876032910344,3.60602030819338,NA,NA,NA,NA,NA,extension,NA,NA
Newhalen,2.17916679382324,704,47.9625358581543,7.79166698455811,26.2345676422119,830.58154296875,29.7000007629395,0.0660799965262413,0.337387770414352,5.17760992050171,0.743390023708344,0.435209989547729,1.18844997882843,5.92749977111816,412,282.575012207031,50.8250007629395,38.7249984741211,11.375,8.27009571366943e-5,NA,NA,59.720346,-154.897197,United States,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Populated_Place,Alaska,160,-1427850.44353455,3047746.15360822,-2.89519377944685,-1.88203058517425,-0.201347769353144,1.46414469412096,NA,NA,NA,NA,NA,extension,NA,NA
Nibio Svanhovd Research Station,-0.137499988079071,494,34.0655517578125,6.64166641235352,21.0846557617188,873.595275878906,31.5,0.0563700012862682,0.311176031827927,4.43751001358032,0.789950013160706,0.479669988155365,1.30799996852875,5.41499996185303,356,247.899993896484,60.7249984741211,31.7999992370605,7.59999990463257,0.120117723941803,NA,NA,69.45,30.05,Norway,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Research_Station,NA,NA,1129748.67976593,-1952844.49700719,-2.6511815281839,-2.71481313391402,-0.622667246365354,-0.0766758495229355,NA,NA,NA,NA,NA,extension,NA,NA
Nikel,-0.324999958276749,515,32.903865814209,6.5,21.1726379394531,859.015014648438,30.7000007629395,0.0674299970269203,0.0419975891709328,0.929570019245148,0.243190005421638,0.0861900001764297,1.28845000267029,5.78499984741211,331,280.299987792969,57.0750007629395,33.3250007629395,9.67500019073486,0.162014573812485,NA,NA,69.412571,30.218817,Russia,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Populated_Place,Murmansk,15866,1137609.18895736,-1953132.56249374,0.629129238054453,-4.48337625165456,-1.6950877417655,1.0067072480636,NA,NA,NA,NA,NA,extension,NA,NA
Nikolski,4.44583320617676,1243,33.4387016296387,5.22499990463257,35.3040542602539,339.983001708984,14.7999992370605,0.0446700006723404,0.235931113362312,5.37073993682861,0.788619995117188,0.382279992103577,1.03407490253448,5.58500003814697,548,384.325012207031,57.2249984741211,34.3499984741211,8.42500019073486,0,NA,NA,52.938434,-168.867688,United States,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Populated_Place,Alaska,18,-804679.860369128,4089279.16703779,-4.79503976636095,-4.71821939727104,0.381164420757986,1.84811319916778,NA,NA,NA,NA,NA,extension,NA,NA
Nipigon,1.78750002384186,804,33.6924934387207,11.125,24.5584983825684,1197.4482421875,45.3000030517578,0.0710399970412254,0.203357174992561,4.71749019622803,0.649919986724854,0.367529988288879,1.306725025177,5.88500022888184,239,153.800003051758,51.5,32.1500015258789,16.5750007629395,0,NA,NA,49.017046,-88.249973,Canada,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Populated_Place,Ontario,1204,-4643162.79801472,-141863.644005981,-2.30353318027811,-0.88200214548832,-1.88611369506444,0.583228173917758,NA,NA,NA,NA,NA,extension,NA,NA
