site,MeanTemp,Precip,PrecipSeasonality,MeanDiurnalRange,Isothermality,TempSeasonality,TempAnnualRange,NDVImax,NDVIsum,EVImax,NDWImin,SWIRaug,BulkDens,pH,CStock,CDensity,Sand,Silt,Clay,Permafrost,Type,2022 list,Our List,ADDED,edited,Site_ID,Latitude,Longitude,Country,Contact,Contact_Email,Data_Availability,Reference,Reference_Short,Additional_Information,Anemometer,Gas_Analyser,Power,Ecosystem,GHG,Complementary_Measurements,Start_CO2,End_CO2,Start_CH4,End_CH4,Start_N2O,End_N2O,Season_Activity,Terrestrial,Aquatic,ignore,active,methane,Ext_Type,State,Population,x,y,pc1,pc2,pc3,pc4
Polar Bear Peat Plateau,-3.96250009536743,527,50.7014961242676,9.70833301544189,19.853443145752,1401.35998535156,48.9000015258789,0.0899500027298927,0.179741531610489,2.88050007820129,0.555079996585846,0.263200014829636,0.832400023937225,5.2649998664856,1400,777.025024414062,51.1749992370605,29.8999996185303,19.2250003814697,0.407212823629379,EC_Tower,Polar Bear Peat Plateau,Polar Bear Peat Plateau,No,yes,CA-PB1,54.9417,-83.4579,Canada,"Elyn Humphreys, Aaron Todd","elyn.humphreys@carleton.ca, aaron.todd@ontario.ca",NA,NA,NA,NA,NA,NA,NA,wetland,"CO2,CH4",NA,2016,2024,NA,NA,NA,NA,All year,TRUE,FALSE,no,active,methane,NA,NA,NA,-3902264.28703746,-447511.640467678,1.18636229360495,-1.58943778477738,2.97531592501279,-1.10701905300658
Polevskoy,1.65416669845581,540,49.9527168273926,9.55833339691162,23.6592407226562,1146.35876464844,40.4000015258789,0.108810000121593,0.0567523129284382,4.04363012313843,0.669229984283447,0.439880013465881,1.32620000839233,6.28249979019165,184,116.150001525879,20.5,51.0499992370605,28.4249992370605,0,NA,NA,NA,NA,NA,NA,56.443414,60.188047,Russia,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Populated_Place,Sverdlovsk,65770,3253486.62069254,-1864190.82468809,-0.81499914551016,1.49890015737156,-0.774312009642705,4.75582866753136
Polish Polar Station Hornsund,-3.12916660308838,436,20.6325359344482,4.27500009536743,22.9838695526123,530.319213867188,18.6000003814697,0.114739999175072,0.110981732606888,1.3449000120163,0.503530025482178,0.246380001306534,1.00464999675751,6.78249979019165,640,308.950012207031,53.9000015258789,30.4500007629395,16.3250007629395,0.43103089928627,NA,NA,NA,NA,NA,NA,77,15.55,Svalbard/Poland,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Research_Station,NA,NA,380224.162090384,-1366412.49928007,0.661576276110475,-4.92969883024214,-0.125903744813626,2.9943255674292
Polyarnyy,1.01666665077209,523,31.4812679290771,5.66666650772095,20.3836936950684,770.077697753906,27.7999992370605,0.064360000193119,0.151207819581032,3.22610998153687,0.635640025138855,0.258560001850128,1.27455008029938,5.93249988555908,507,364.100006103516,55.125,34.4249992370605,10.8000001907349,0.0175824109464884,NA,NA,NA,NA,NA,NA,69.205219,33.450247,Russia,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Populated_Place,Murmansk,19200,1258712.82920309,-1905300.28809024,-1.08028676522165,-3.61989689546765,-0.326370479575103,1.42760093873543
Pond Inlet (PP),-14.0916662216187,194,62.6823921203613,7,14.8936166763306,1506.09948730469,47,0.127179995179176,0.0772681757807732,1.6912499666214,0.533060014247894,0.240390002727509,1.27455008029938,6.4524998664856,314,220.199996948242,48.0750007629395,34.0499992370605,18.3999996185303,1,EC_Tower,NA,NA,Yes,no,CA-Mtk,72.669474,-77.99815,Canada,Kyle Arndt,karndt@woodwellclimate.org,https://ameriflux.lbl.gov/sites/siteinfo/CA-Mtk,NA,NA,https://ameriflux.lbl.gov/sites/siteinfo/CA-Mtk,CSAT3B,LI-7500,"solar,wind",tundra,"CO2,CH4",NA,2024,2024,2024,2024,NA,NA,All year,TRUE,FALSE,no,active,methane,NA,NA,NA,-1855447.91974631,-394450.247150365,3.56477609466281,-0.750884015591415,-1.69022165465697,0.62749184795864
Poronaysk,0.23333328962326,742,46.8929634094238,8.69999980926514,21.2195129394531,1149.62316894531,41,0.0668400004506111,0.130557283759117,4.79040002822876,0.818660020828247,0.549769997596741,1.28537499904633,5.96750020980835,443,197.024993896484,42.2999992370605,38.2249984741211,19.9750003814697,0,NA,NA,NA,NA,NA,NA,49.241554,143.085002,Russia,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Populated_Place,Sakhalin,16677,2773511.95107223,3691957.93317356,-2.17122308424173,0.0307764954162655,-0.493100214676773,1.87797682832506
Port Burwell,-5.1875,572,38.6342430114746,5.95833349227905,17.0238094329834,1027.41320800781,35,0.123099997639656,0.158424615859985,1.9558299779892,0.539539992809296,0.260260015726089,1.1151750087738,5.53749990463257,479,290.774993896484,57.0999984741211,30.6499996185303,12.625,0.525608062744141,NA,NA,NA,NA,NA,NA,60.266462,-64.741098,Canada,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Populated_Place,Newfoundland and Labrador,2762,-2986474.99165913,-1409080.30752961,0.819499808793303,-3.65698840539596,-0.530496315692466,0.15967039102274
Port Heiden,2.95416665077209,465,39.6339836120605,6.39166688919067,28.4074077606201,614.286193847656,22.5,0.0880900025367737,0.392127364873886,6.53461980819702,0.711440026760101,0.457830011844635,1.12650001049042,5.99749994277954,433,320.899993896484,54.5,32.7999992370605,13.0500001907349,0,NA,NA,NA,NA,NA,NA,56.949094,-158.626892,United States,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Populated_Place,Alaska,102,-1344799.55999317,3436270.66190685,-3.21405855695605,-2.8801572565833,-0.0612470856819456,1.95580932773574
Port Hope Simpson,0.612500071525574,972,15.4082050323486,7.90833330154419,21.6074676513672,972.076354980469,36.5999984741211,0.0320699997246265,0.641813337802887,7.30346012115479,0.811030030250549,0.398840010166168,1.29067504405975,5.15000009536743,378,201.824996948242,62.9749984741211,28.3250007629395,8.67500019073486,0,NA,NA,NA,NA,NA,NA,52.533291,-56.300011,Canada,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Populated_Place,Newfoundland and Labrador,197,-3507963.92618268,-2339520.14280571,-4.75555827635221,-2.7022597793966,-0.375876380318829,-1.46095757687529
Port-Menier,2.46249985694885,996,14.9812631607056,8.79166603088379,24.2194671630859,992.263549804688,36.2999992370605,0.060419999063015,0.207731142640114,3.97336006164551,0.656659960746765,0.350659996271133,1.31282496452332,6.16249990463257,423,209.850006103516,56.4000015258789,29,14.8999996185303,0,NA,NA,NA,NA,NA,NA,49.822578,-64.347995,Canada,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Populated_Place,Québec,263,-4098203.75183101,-1968105.89459646,-2.6175474989946,-2.71754742994544,-1.42557818597209,0.911869193520363
Prince Albert (BOREAS),0.470833271741867,469,61.9326934814453,11.8083333969116,25.6702899932861,1268.97143554688,46,0.0472600013017654,0.425466060638428,6.44999980926514,0.763909995555878,0.373059988021851,1.34272491931915,6.20499992370605,238,103.949996948242,58.4249992370605,25.8999996185303,16.4750003814697,0,EC_Tower,NA,Prince Albert (BOREAS),No,no,,53.95,-105.95,Canada,Andrew Suyker,asuyker1@unl.edu,NA,"Suyker, A. E., Verma, S. B., & Arkebauer, T. J. (1997). Season-long measurement of carbon dioxide exchange in a boreal fen. J. Geophys. Res.-Atmos., 102(D24), 29021-29028. doi:10.1029/96jd03877","Suyker et al. (1997), https://doi.org/10.1029/96jd03877",NA,Sx,LI-6262,NA,wetland,CO2,NA,1994,1994,NA,NA,NA,NA,Summer,TRUE,FALSE,no,inactive,nonmethane,NA,NA,NA,-3890477.14167698,1111903.05172239,-2.75494194453732,0.171672300083164,-2.59237290030578,-0.421811792048367
Provideniya,-4.20000028610229,730,37.1157073974609,6.01666688919067,20.2581367492676,896.140747070312,29.7000007629395,0.174999997019768,0.238987982273102,0.225399985909462,0.201459988951683,0.0920800045132637,1.20424997806549,5.76000022888184,440,314.424987792969,49.1500015258789,37.2249984741211,13.8249998092651,0.362479150295258,NA,NA,NA,NA,NA,NA,64.423495,-173.225794,Russia,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Populated_Place,Chukchi Autonomous Okrug,2536,-333130.4250903,2804453.60262988,1.85555275336416,-4.68948580260167,-0.930197279038139,1.63563715144589
Prudhoe Bay Wet Sedge,-10.9416666030884,168,60.7694778442383,7.09999942779541,15.8482141494751,1426.83984375,44.7999992370605,0.0668699964880943,0.184023842215538,1.8781599998474099,0.571150004863739,0.260899990797043,0.851700007915497,6.99749994277954,836,794.075012207031,39.7249984741211,40.125,20.7999992370605,1,EC_Tower,NA,Prudhoe Bay Wet Sedge,No,no,,70.0855,-148.5702,USA,John Kochendorfer,miyabi-flux@muh.biglobe.ne.jp,NA,"Sayres, D. S., Dobosy, R., Healy, C., Dumas, E., Kochendorfer, J., Munster, J., Wilkerson, J., Baker, B., and Anderson, J. G.: Arctic regional methane fluxes by ecotope as derived using eddy covariance from a low-flying aircraft, Atmos. Chem. Phys., 17, 8619-8633, 2017.","Sayres et al. (2017), https://doi.org/10.5194/acp-17-8619-2017",NA,CSAT-3,"EC155, LI-7700",solar,wetland,"CO2,CH4","net radiation, PAR, temperature, humidity, pressure, precipitation, ground water depth",2013,2014,2013,2014,NA,NA,Summer,TRUE,FALSE,no,inactive,methane,NA,NA,NA,-1139338.49687477,1864354.94495959,3.71839329653617,-0.322244594171688,2.81271279272088,1.26238044743774
Pukatawagan,-1.92916667461395,503,50.6368827819824,10.7749996185303,20.9630355834961,1462.38513183594,51.4000015258789,0.0168600007891655,0.071062333881855,1.396399974823,0.387890011072159,0.103560000658035,1.10745000839233,6.31500005722046,538,224.050003051758,35.4000015258789,33.625,30.8500003814697,0.0922150164842606,NA,NA,NA,NA,NA,NA,55.733276,-101.316617,Canada,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Populated_Place,Manitoba,431,-3759238.6724965,752303.86735691,1.16584739512621,0.389774870341432,-0.859066906273237,1.60462518826693
Put Lenina,-12.6416664123535,264,61.1231307983398,10.4000005722046,16.8012924194336,1900.34069824219,61.9000015258789,0.099990002810955,0.105235002934933,2.69473004341125,0.631470024585724,0.307539999485016,1.24167501926422,5.54500007629395,727,392.575012207031,37.9249992370605,40.7999992370605,21.5499992370605,1,NA,NA,NA,NA,NA,NA,68.516631,107.799973,Russia,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Populated_Place,Sakha (Yakutia),298,2247837.88979785,721700.623824456,2.83001326530795,1.75423546649843,0.320811447508598,-0.497737580268711
Qaanaaq,-11.341667175293,130,56.3828239440918,6.38333368301392,17.3932781219482,1101.28820800781,36.7000007629395,0.280909985303879,-0.196420907974243,0.499300003051758,0.159429997205734,0.0871500000357628,0.78345000743866,7.02250003814697,513,350.549987792969,58.875,29.1000003814697,12.25,1,NA,NA,NA,NA,NA,NA,77.483473,-69.332239,Denmark,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Populated_Place,Qaasuitsup Kommunia,616,-1277308.51037469,-481833.507689431,6.26046269064693,-4.71461173503695,-1.62341757648255,1.83258121264472
Qaqortoq,0.933333337306976,918,17.7048397064209,6.5,30.8056869506836,541.497619628906,21.1000003814697,0.137079998850822,0.0150549355894327,3.36758995056152,0.58499002456665,0.294169992208481,0.956575036048889,5.91750001907349,460,313.100006103516,60.0750007629395,28.9249992370605,10.9250001907349,0.0247898828238249,NA,NA,NA,NA,NA,NA,60.72891,-46.036412,Denmark,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Populated_Place,Kommune Kujalleq,3224,-2338286.13919045,-2255186.65647018,-1.83803369777737,-5.36032535901135,-0.804687239568284,2.03587689573556
Qasigiannguit,-4.17499971389771,373,33.1584587097168,6.23333311080933,19.9148025512695,892.62255859375,31.2999992370605,0.128450006246567,0.111055560410023,2.73787999153137,0.599550008773804,0.337339997291565,1.01472496986389,6.22749996185303,479,351.674987792969,54.2249984741211,31.7999992370605,15.0249996185303,0.851079404354095,NA,NA,NA,NA,NA,NA,68.81927,-51.178519,Denmark,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Populated_Place,Qaasuitsup Kommunia,1341,-1812855.93181877,-1458692.96324302,0.98131640982873,-3.20120602538407,-0.0609599846789731,1.44877500119961
Quebec - 1975 Harvested Black Spruce (HBS75),-0.333333432674408,967,35.1016502380371,11.466667175293,24.1912803649902,1275.4345703125,47.4000015258789,0.0433200001716614,0.476261466741562,5.75479984283447,0.792530000209808,0.39767000079155,1.24384999275208,5.1875,253,140.300003051758,66.1999969482422,24.875,9.67500019073486,0,EC_Tower,Quebec - 1975 Harvested Black Spruce (HBS75),Quebec - 1975 Harvested Black Spruce (HBS75),No,yes,CA-Qc2,49.7598,-74.5711,Canada,Hank A. Margolis,Hank.Margolis@sbf.ulaval.ca,https://ameriflux.lbl.gov/data/download-data/?request=policy:CCBY4.0;site_id:CA-Qc2,NA,NA,https://ameriflux.lbl.gov/sites/siteinfo/CA-QC2,NA,NA,NA,forest,CO2,NA,2007,2010,NA,NA,NA,NA,Summer,TRUE,FALSE,no,inactive,nonmethane,NA,NA,NA,-4389867.17142454,-1211553.45075692,-3.90036821306014,-1.50860916091822,-1.74860784804266,-2.33167317088683
Quinhagak,0.420833349227905,666,56.0483283996582,6.29166698455811,22.1537551879883,860.923034667969,28.4000015258789,0.0794299989938736,0.278257787227631,4.0432300567627,0.676550030708313,0.392080008983612,1.16365003585815,5.75250005722046,545,374.049987792969,40.375,44.125,15.6999998092651,0.22764727473259,NA,NA,NA,NA,NA,NA,59.749233,-161.915786,United States,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Populated_Place,Alaska,250,-1043699.90285883,3196185.64209914,-1.3545794972238001,-1.67056995188086,0.868887154111571,2.2791971369777
Qvidja,5.25833320617676,673,29.308479309082,7.38333320617676,24.7762851715088,794.975219726562,29.7999992370605,0.0660699978470802,0.239873543381691,6.19695997238159,0.778460025787354,0.464430004358292,1.29965007305145,5.58750009536743,341,232.475006103516,49.4000015258789,25.6749992370605,25.1499996185303,0,EC_Tower,Qvidja,Qvidja,No,no,FI-Qvd,60.2952,22.3916,Finland,Laura Heimsch,laura.heimsch@fmi.fi,NA,"Heimsch, L., Lohila, A., Tuovinen, J.-P., Vekuri, H., Heinonsalo, J., Nevalainen, O., Korkiakoski, M., Liski, J., Laurila, T., and Kulmala, L. (2021). Carbon dioxide fluxes and carbon balance of an agricultural grassland in southern Finland, Biogeosciences, 18, 3467–3483, https://doi.org/10.5194/bg-18-3467-2021","Heimsch et al. (2021), https://doi.org/10.5194/bg-18-3467-2021",NA,Metek uSonic-3 Scientific,LI-7200,electricity grid,"cropland, grassland",CO2,"net radiation, PAR, temperature, humidity, soil moisture, pressure, precipitation, snow depth",2018,2024,NA,NA,NA,NA,All year,TRUE,FALSE,no,active,nonmethane,NA,NA,NA,1256653.91560851,-3050140.09175312,-3.58883656406735,-1.86451615792475,-0.875939521541144,1.95784761874875
Rankin Inlet,-10.5416669845581,316,55.3380584716797,7.21666669845581,14.6086378097534,1541.060546875,49.4000015258789,0.103050000965595,0.042018387466669103,1.58931005001068,0.467830002307892,0.193580001592636,1.02007496356964,6.37249994277954,886,391.649993896484,49.7999992370605,31.5499992370605,18.8999996185303,0.998880684375763,NA,NA,NA,NA,NA,NA,62.816668,-92.09532,Canada,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Populated_Place,Nunavut,2472,-3005963.46659678,109977.815830659,3.6744047150429,-1.32431199187387,0.188210764851753,0.0106323889379809
Red Devil,-1.71250009536743,505,55.2509841918945,9.39166641235352,22.7953071594238,1185.20446777344,41.2000007629395,0.0268500000238419,0.363035827875137,3.71679997444153,0.705619990825653,0.355720013380051,1.20359992980957,5.5625,409,301.475006103516,42.8250007629395,45.4249992370605,13.0249996185303,0.0525126382708549,NA,NA,NA,NA,NA,NA,61.760996,-157.312527,United States,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Populated_Place,Alaska,25,-1207017.05080116,2887240.11079672,-1.61217826804945,-0.100424731260827,0.353911354428862,0.629596306737335
Red Lake,0.854166507720947,660,49.0813102722168,10.6916666030884,22.1818809509277,1339.96691894531,48.2000007629395,0.00700000021606684,0.294367790222168,3.48274993896484,0.636500000953674,0.0865999981760979,1.39272499084473,5.74749994277954,465,119.949996948242,54.0499992370605,29.8250007629395,16.125,0,NA,NA,NA,NA,NA,NA,51.033692,-93.833301,Canada,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Populated_Place,Ontario,1765,-4388457.34157119,294042.99104369,-1.4933589360052,-0.837800520728673,-2.16446045738027,-0.758929182148394
Resolute Bay,-16.4583339691162,148,72.1031494140625,6.21666622161865,13.6930980682373,1466.20385742188,45.3999977111816,0.189480006694794,-0.0532616265118122,0.275929987430573,0.201309993863106,0.09740000218153,1.24890005588531,7.19999980926514,453,204.050003051758,45.7999992370605,32.9749984741211,21.375,1,EC_Tower,NA,NA,Yes,no,CA-RSB,74.727966,-94.898591,Canada,Kyle Arndt,karndt@woodwellclimate.org,https://ameriflux.lbl.gov/sites/siteinfo/CA-RSB,NA,NA,https://ameriflux.lbl.gov/sites/siteinfo/CA-RSB,CSAT3B,LI-7500,solar,polar desert,"CO2,CH4",NA,2024,2024,2024,2024,NA,NA,Summer,TRUE,FALSE,no,active,methane,NA,NA,NA,-1662745.69222541,142506.400046177,6.17592248856013,-1.72229885717409,-2.48394581880257,1.92155366515575
Rif Field Station,2.34583330154419,723,28.0557765960693,4.99166679382324,31.7940540313721,409.353485107422,15.7000007629395,0.0726599991321564,0.23383192718029,4.56531000137329,0.679759979248047,0.388150006532669,1.18380010128021,6.06750011444092,408,248.550003051758,58.4749984741211,32.25,9.05000019073486,0,NA,NA,NA,NA,NA,NA,66.45,-15.95,Iceland,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Research_Station,NA,NA,-712813.842891768,-2494089.71199922,-3.3658020136615,-4.55857699949628,-0.870779069952243,2.32626246370809
Rigolet,-0.650000035762787,901,20.3884525299072,8.25,23.2394371032715,959.862670898438,35.5,0.0561599992215633,0.406085193157196,5.11664009094238,0.748199999332428,0.409000009298325,1.24255001544952,5.1399998664856,350,216.125,59.9749984741211,29.4750003814697,10.6750001907349,6.25869783107191e-4,NA,NA,NA,NA,NA,NA,54.176601,-58.447322,Canada,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Populated_Place,Newfoundland and Labrador,124,-3424946.0421762,-2103143.48207087,-3.55075161318176,-2.81890627662802,-0.655591273818231,-0.65175298312175
Robinsons_Natural_Bog_NL,3.875,1484,14.8748416900635,7.73333358764648,24.1666660308838,849.966613769531,32,0.0681499987840652,0.354986608028412,6.10842990875244,0.79050999879837,0.5278599858284,1.3249499797821,5.07250022888184,322,180.975006103516,54.7249984741211,30.7250003814697,14.8999996185303,0,EC_Tower,Robinsons_Natural_Bog_NL,Robinsons_Natural_Bog_NL,No,no,CA-RPn,48.2604,-58.6632,Canada,Jianghua Wu,jwu@grenfell.mun.ca,https://ameriflux.lbl.gov/data/download-data/?request=policy:LEGACY;site_id:CA-RPn,"Wang, M., Wu, J., Lafleur, P. M., Luan, J., Chen, H., & Zhu, X. (2018). Temporal shifts in controls over methane emissions from a boreal bog. Agricultural and Forest Meteorology, 262, 120-134. https://doi.org/10.1016/j.agrformet.2018.07.002","Wang et al. (2018), https://doi.org/10.1016/j.agrformet.2018.07.002",https://ameriflux.lbl.gov/sites/siteinfo/CA-RPN,Gill WindMaster,"LI-7200, LI-7700",solar,wetland,"CO2,CH4",NA,2014,2024,2014,NA,NA,NA,Summer,TRUE,FALSE,no,active,methane,NA,NA,NA,-4047547.32676898,-2464509.43563343,-5.12832586390887,-2.91388278447011,-0.718322312906366,0.421727885137008
Robinsons_Peatland_Pasture_NL,3.86666679382324,1484,14.8827037811279,7.71666669845581,24.1145820617676,848.405822753906,32,0.0681499987840652,0.354986608028412,6.10842990875244,0.79050999879837,0.5278599858284,1.31235003471375,4.9524998664856,289,164.625,55.4000015258789,30.0249996185303,14.9250001907349,0,EC_Tower,Robinsons_Peatland_Pasture_NL,Robinsons_Peatland_Pasture_NL,No,no,CA-RPp,48.2632,-58.667,Canada,Jianghua Wu,jwu@grenfell.mun.ca,https://ameriflux.lbl.gov/data/download-data/?request=policy:LEGACY;site_id:CA-RPp,"Wang, M., Wu, J., Luan, J., Lafleur, P., Chen, H., et al. (2017) Near-zero methane emission from an abandoned boreal peatland pasture based on eddy covariance measurements. PLOS ONE 12(12): e0189692. https://doi.org/10.1371/journal.pone.0189692","Wang et al. (2017), https://doi.org/10.1371/journal.pone.0189692",https://ameriflux.lbl.gov/sites/siteinfo/CA-RPP,Gill WindMaster,"LI-7200, LI-7700",solar,shrubland,"CO2,CH4",NA,2014,2024,2014,NA,NA,NA,Summer,TRUE,FALSE,no,active,methane,NA,NA,NA,-4047414.53496571,-2464060.63901379,-5.20477469765808,-2.98928130677731,-0.794072705887902,0.273901332239205
Rosinedal-3,2.03749990463257,609,33.0113067626953,8.95833301544189,26.1939582824707,916.03173828125,34.1999969482422,0.0371799990534782,0.417068064212799,6.01573991775513,0.781589984893799,0.359059989452362,1.27255010604858,5.12750005722046,352,324.549987792969,57.8499984741211,36.5,6.25,0,EC_Tower,Rosinedal-3,Rosinedal-3,No,no,SE-Ros,64.1725,19.738,Sweden,Matthias Peichl,Matthias.Peichl@slu.se,NA,NA,NA,NA,NA,NA,NA,forest,CO2,NA,2014,2024,NA,NA,NA,NA,Summer,TRUE,FALSE,no,active,nonmethane,NA,NA,NA,963448.159243425,-2685193.54376705,-3.6955992751261,-2.15452109308006,-0.23241442186323,-0.414740260435678
Rosinedalsheden (control),2.12916660308838,615,32.9793472290039,8.875,26.1799411773682,908.02099609375,33.9000015258789,0.0367499999701977,0.474173933267593,6.06086015701294,0.7778400182724,0.347400009632111,1.23152506351471,4.98750019073486,408,394.975006103516,61.1749992370605,32.8250007629395,6.34999990463257,0,EC_Tower,Rosinedalsheden (control),Rosinedalsheden (control),No,no,SE-Ros3,64.1652,19.7907,Sweden,Matthias Peichl,matthias.peichl@slu.se,NA,"Jocher, G., Ottosson Loefvenius, M., De Simon, G., Hoernlund, T., Linder, S., Lundmark, T., . . . Peichl, M. (2017). Apparent winter CO2 uptake by a boreal forest due to decoupling. Agr. Forest Meteorol., 232, 23-34. doi:http://dx.doi.org/10.1016/j.agrformet.2016.08.002","Jocher et al. (2017), https://doi.org/10.1016/j.agrformet.2016.08.002",NA,Gill R3-100,LI-7200,grid power,forest,CO2,"net radiation, PAR, temperature, humidity, pressure, precipitation, snow depth",2006,2024,NA,NA,NA,NA,All year,TRUE,FALSE,no,active,nonmethane,NA,NA,NA,966199.685758467,-2685090.26893515,-3.79303407229272,-2.55587729251089,0.0610104209374273,-0.978702420506811
